"userID","taskID","dateOfObject","dateOfLevel","description","level","excNumber","comments","materials","regNumber","date","photoNumbers","objectType","unit","size","imageURL","imageTitle","fullname"
580,62459,"","","Found 31. 1. 1984.
Part of rim of bowl.
Stained brown interior and exterior, also top of rim but this (colour) is mostly lost.
Dia (ext) est 30 cms, but only 7% of rim survives and this is approx.","2","157","","Wood","","85. 12. 20.","84F 125/20-21; 88F 9/30A-31A (Top left), 32A (below)","Fragment of bowl","980 Pit","Width 6.5 cms; height 5.0 cms; thickness 1.7 cms","https://www.flickr.com/photos/115096994@N02/27126909011","QasrIbrim85.12.20.185","Denis Antoine"
658,62459,"","","Found 31.1.1984

Part of rim of bowl. Stained brown interior and exterior, also top of rim but this colour is mostly lost.
Dia. (ext.) est. 30 cms., but only 7% of rim survives and this is approx.","2","157","","Wood","","85.12.20","84F 125/20-21; 88F 9/30A-31A (top left), 32A (below)","Fragment of Bowl","980 Pit","Width: 6.5 cms.; Height: 5.0 cms.; Thickness: 1.7 cms.","https://www.flickr.com/photos/115096994@N02/27126909011","QasrIbrim85.12.20.185","Susan Magyarody"
677,62459,"","","Found 30.1.1984.
Part of rim of bowl. Stained brown interior and exterior, also top of rim but this colour is mostly lost. Dia (Ext) est 30 cms, but only 7% of rim surfaces and this approx. Dia est 30 cms. 1:1. ","2","157","","Wood.","","85.12.20","84F 125/ 20-21. 88F 9/ 30A-31A (top left), 32A (below).  ","Fragment of bowl.","980 Pit","Width 6.5 cms. Height 5.0 "". Thickness 1.7 "".","https://www.flickr.com/photos/115096994@N02/27126909011","QasrIbrim85.12.20.185","Michael George Adams"
433,62460,"","","Found 12.2.1984
Length of wood; apparently complete object.
One end found in section, slightly convex. 3.7 cms from this end, round-section changes to wedge-shaped. other end cut with knife leaving rough projection in centre, probably unintentional.
If stained brown, only lightly.
Fashioned with a blade; faceted, including end which is convex.","5 Pits A and B Fill","158","","Wood","","85.12.20","84F 115/18A; 88F 3/9-11 (refer)","Furniture Peg?","226 Temple 3, Room 9","Length 7.4 cms; Wedge End 2.3 x 0.9 cms; Other end Dia. 1.7 cms","https://www.flickr.com/photos/115096994@N02/27195883645","QasrIbrim85.12.20.187","Joellen mcGann"
580,62460,"","","Found 12. 2. 1984.
Length of wood; apparently complete object.
One end round in section, slightly convex.
3.7 cms from this end, round-section changes to wedge-shaped. Other end cut with knife leaving rough projection in centre, probably unintentional.
If stained brown, only lightly.
Fashioned with a blade; facetted, including end which is convex.","5 Pits A and B, fill","158","","Wood","","85. 12. 20.","84F 113/18A; 88F 3/9-11 (left)","Furniture peg?","226 Temple 3 - Room 9","Length 7.4 cms; wedge end 2.3 x 0.9 cms; other end dia 1.7 cms","https://www.flickr.com/photos/115096994@N02/27195883645","QasrIbrim85.12.20.187","Denis Antoine"
677,62460,"","","Found 12.2.1984. Length of wood; apparently complete object. One end round in section, slightly convex. 3.7 cms from this end, round-section changes to wedge-shaped. Other end cut with knife leaving rough projection in centre, probably unintentional. If stained brown, only lightly. Fashioned with a blade: faceted, including end which is convex. 1:1.  ","5 Pits A & B. Fill.","158","","Wood.","","85.12.20","84F 113/ 18A. 88F 3/ 9-11 (left).","Furniture Peg?","226 Temple 3. Room 9.","Length 7.4 cms. Wedge end 2.3 x 0.9 cms. Other end dia 1.7 cms.","https://www.flickr.com/photos/115096994@N02/27195883645","QasrIbrim85.12.20.187","Michael George Adams"
433,62461,"","","Found 7.2.1984
Short length of plaited cord.
One end unravelled, showing made of at least 4 strands, each made of two 5-ply strands which have been 2-plied together. Cotton thread.
Other ends cleverly tied into complex balls, of which there are 4, the loose ends scarcely visible and in no case unravelling.
Cf. 84T 443 from 1008 Street E, Level 2, 1984. Cloth with fringe of similar, but the complete one is slightly shorter and has 5 balls, not 4.","2","159","","Cotton","","85.12.20","84F 123/18A; 88F 16/4A-5A (above) (scratched); 88F 22/20-21","Length of Plaited Cord","988 House","Length 16.0 cms; Width .04 cms; Thickness 0.2 cms","https://www.flickr.com/photos/115096994@N02/27162455516","QasrIbrim85.12.20.189","Joellen mcGann"
580,62461,"","","Found 7. 2. 1984.
Short length of plaited cord.
One end unravelled, showing made of at least 4 strands, each made of two s-ply strands which have been 2-plied together. Cotton thread.
Other ends cleverly tied into complex balls, of which there are 4, the loose ends scarcely visible and in no case unravelling.
Cf 84T 443 from 1008 street E, level 2, 1984. Cloth with fringe of similar, but the complete one is slightly shorter and has 5 balls, not 4.","2","159","","Cotton","","85. 12. 20.","84F 123/18A; 88F 16/4A-5A (above) (scratched); 88F 22/20-21","Length of plaited cord","988 House","Length 16.0 cms; width 0.4 cms; thickness 0.2 cms","https://www.flickr.com/photos/115096994@N02/27162455516","QasrIbrim85.12.20.189","Denis Antoine"
677,62461,"","","Found 7.2.1984. Short length of plaited cord. One end unravelled, showing made of at least 4 strands, each made of two s-ply strands which have been 2-plied together. Cotton thread. Other ends cleverly tied into complex balls, of which there are four, the loose ends scarcely visible and in no case unravelling. cf 84T 443 from 1008 street 6, level 2, 1984. Cloth with fringe of similar, but the complete one is slightly shorter and has 5 balls, not 4. Plain type. Not to scale. ","2","159.","","Cotton.","","85.12.20","84F 123/ 18A. 88F 16/ 4A-5A (above) (scratched). 88F 22/ 20-21.  ","Length of plaited Cord.","988 House.","Length 16.0 cms. Width 0.4 "". Thickness 0.2 "". ","https://www.flickr.com/photos/115096994@N02/27162455516","QasrIbrim85.12.20.189","Michael George Adams"
433,62462,"","","Found 2.2.1984
Cf. 85.12.20/147, and especially /148
Complete small boring tool, made from slightly curved rib of animal. One end a point, the other rounded off. All surfaces smoothed, and concave surface polished; convex surface, in spite of being in the core, also largely polished.

In F.O.S., Cambridge","In Refilled Trash","160","","Bone","(None)","85.12.20","84F 125/6; 88F 24/15A-16A","Boring Tool","226 Temple 3, Room 2","Length 5.5 cms; Max Width 1.7 cms; Max Thickness 0.3 cms","https://www.flickr.com/photos/115096994@N02/27126907781","QasrIbrim85.12.20.191","Joellen mcGann"
580,62462,"","","Found 2. 2. 1984.
Cf 85. 12. 20/147, and especially /148.
Complete small boring tool, made from slightly curved rib of animal.
One end a point, the other rounded off.
All surfaces smoothed, and concave surface polished; convex surface, in spite of being in the core, also largely polished.
In F.O.S., Cambridge.
","In refilled trash","160","","Bone","(None)","85. 12. 20.","84F 125/6; 88F 24/15A-16A","Boring tool","226 Temple 3 - Room 2","Length 5.5 cms; max width 1.7 cms; max thickness 0.3 cms","https://www.flickr.com/photos/115096994@N02/27126907781","QasrIbrim85.12.20.191","Denis Antoine"
677,62462,"","","Found 2.2.1984. cf 85. 12. 20/ 147, and especially/ 148. Complete small boring tool, made from slightly curved rib of animal. One end a point, the other end rounded off. All surfaces smoothed, and concave surface polished: convex surface, in spite of being in the core, and largely polished. In F.O.S., Cambridge. A B A A B A B B. 1:1.   ","In refilled trash.","160","","Bone","(none)","85.12.20","84F 125/ 6. 88F 24/ 15A-16A. ","Boring Tool.","226 Temple 3. Room 2. ","Length 5.5 cms. Max width 1.7 cms. Max thickness 1.3 cms. ","https://www.flickr.com/photos/115096994@N02/27126907781","QasrIbrim85.12.20.191","Michael George Adams"
580,62463,"","","Found 2. 2. 1984.
Short length of approx. round-section wood, sharpened to a point at each end.
Greatest dia. towards the centre but it is not actually symmetrical.
Fashioned with a blade.
Cannot tell whether originally stained, or not.
No sign of wear.
Complete.
In FOS, Cambridge","In refilled trash","161","","Wood","","85. 12. 20.","84F 125/6","Shuttle (?)","226 Temple 3 - Room 2","Length 8.3 cms; max dia 0.8 x 1.1 cms","https://www.flickr.com/photos/115096994@N02/26590930043","QasrIbrim85.12.20.193","Denis Antoine"
658,62463,"","","Found: 2.2.1984

Short length of approx. round-section wood, sharpened to a point at each end. Greatest dia. towards the centre but it is not actually symmetrical.
Fashioned with a blade. Cannot tell whether originally stained, or not. No sign of wear. Complete.

In F.O.S. Cambridge.","In refilled trash.","161","","Wood","","85.12.20","84F 125/6","Shuttle(?)","226 Temple 3","Length 8.3 cms.; Max dia. 0.8 x 1.1 cms.","https://www.flickr.com/photos/115096994@N02/26590930043","QasrIbrim85.12.20.193","Susan Magyarody"
677,62463,"","","Found 2.2.1984. Short length of approx. round-section wood, sharpened to a point at each end. Greatest dia towards the centre but it is not actually symmetrical. Fashioned with a blade. Cannot tell whether originally stained, or not. No sign of wear. Complete. 1 1 1:1. In FOS, Cambridge.  ","In refilled trash.","161","","Wood.","","85.12.20","84F 125/ 6","Shuttle (?)","226 Temple 3. Room 2.","Length 8.3 cms. Max dia 0.8 x 1.1 cms. ","https://www.flickr.com/photos/115096994@N02/26590930043","QasrIbrim85.12.20.193","Michael George Adams"
580,62464,"","","Found 2. 2. 1984
(A) Complete small peg. Fashioned with a blade. Dirty; cannot tell if originally brown stained. No burning of ends.
(B) Small thin peg, end furthest from head lost. Approx. half-round in section and this may well have been original form. Notch cut to form head, and oblique cut for top of head. Rounded side is unmodified, until sliced back to a probably wedge-shaped point; flatter side simply cut through the original stick. Cannot tell if stained. Rather differrent style  from (A). No burring of ends.
(C) Pointed end of round-section peg, other cut off with a knife. Could be full original length. Carefully knife-fashioned. Not stained. Point may be slightly burred.","In refilled trash","162","","Wood","","85. 12. 20.","(A) (B) (C) 84F 125/6; (A) (B) (C) 88F 9/9A-10A (l-r)","Pegs","226 Temple 3 - Room 2","(A) length 11.1 cms; head (max) 1.2 x 1.7 cms; shank (max) 1.1 x 1.6 cms; (B) length 10.2 cms; head (max) 1.0 x 1.7 cms; shank (max) 1.0 x 2.1 cms; (C) length 4.2; max dia 0.9 x 1.0","https://www.flickr.com/photos/115096994@N02/26590929703","QasrIbrim85.12.20.195","Denis Antoine"
658,62464,"","","Found: 2.3.1984
A) Complete small peg, fashioned with a blade. Dirty; cannot tell if originally brown stained, no burring of ends.
B) Small, thin peg, end furthest from head lost. Approx. half-round in section and this may well have been original form. Notch cut to form head, and oblique cut for top of head. Rounded side is unmodified, until sliced back to a probably wedge-shaped point; flatter side simply cut through the original stick. Cannot tell if stained. Rather different style from A). No burring of ends.
C) Pointed end of round-section peg, other cut off with a knife. Could be full original length. Carefully knife-fashioned. Not stained. Point may be slightly burred.","In refilled trash.","162","","Wood","","85.12.20","A) B) C): 84F 125/6; A) B) C): 88F 9/9A-10A (l - r)","Pegs.","226 Temple 3","A) Length 11.1, Head (max.) 1.2 x 1.7 cms.; B) Length 10.2, Head (max.) 1.0 x 1.7 cms.; C) Length 4.2, max. dia. 0.9 x 1.0 cms.","https://www.flickr.com/photos/115096994@N02/26590929703","QasrIbrim85.12.20.195","Susan Magyarody"
677,62464,"","","Found 2.2.1984. A. Complete small peg. Fashioned with a blade. Dirty; cannot tell if originally brown stained. No burning of ends. B. Small thin peg, end furthest from head lost approx. Half-round in section and this may well have been original form. Notch cut to form head, and oblique cut for top of end. Rounded side is unmodified, until sliced back to a probably wedge-shaped point; flatter side simply cut through the original stick. Cannot tell if stained. Rather different style from A. No burring of ends. C. Pointed end of round-section peg, other end cut off with a knife. Could be full original length, carefully knife-fashioned, not stained. Point may be slightly burred. 1:1. C A B Knife cuts.  ","In refilled trash.","162","","Wood.","","85.12.20","A B C 84F 125/ 6. A B C 88F 9/ 9A-10A (l-r). ","Pegs","226 Temple 3. Room 2.","A length 11.1 Head (max) 1.2 x 1.7 cms. Shank ( "" ) 1.1 x 1.6. B "" 10.2 (Head) (max) 1.0 x 1.7. Shank ( "" ) 1.0 x 2.1. C "" 4.2 Max Dia 0.9 x 1.0. ","https://www.flickr.com/photos/115096994@N02/26590929703","QasrIbrim85.12.20.195","Michael George Adams"
433,62465,"","","Just under 50% of dome-shaped lid.
Lathe-turned (scratches clear on top of surround). Square/rectangular vertical hole. Dome-shaped central area. Almost horiz surround 0.5 cms wide. Underside flat (almost). 
Upper side may have been brown stained; flat underside smoothed, brown stained, except for almost 0.4 cms depth around rim, left rough. No sign of attachment, but possibly a metal bank stuck on? (or a slight projection cf /170 though nothing now projects).
Burning in central hole and on part of surface of break.
Found 8.2.1984","6 Floor","163","","Wood","","85.12.20","84F 124/26A-27A; 88F 9/33A-35A","Fragment of Lid","785 House, Room 8 x","Dia. 8.2 cms; Ht (Preserved) 3.0 cms","https://www.flickr.com/photos/115096994@N02/27162452726","QasrIbrim85.12.20.197","Joellen mcGann"
580,62465,"","","Just under 50% of dome-shaped lid. Lathe-turned (scratches clear on top of surround). Square-rectangular central vertical hole. Dome-shaped central area. Almost horiz surround 0.5 cms wide. Underside flat (almost).
Upper side may have been brown stained; flat underside smoothed, brown stained, except for about 0.4 cms depth around rim, left rough. No sign of attachment, but  possibly a metal band stuck on? (or a slight projection, cf /170, though nothing now projects).
Burning in central hole and on part of surface of break.
Found 8. 2. 1984","6 Floor","163","","Wood","","85.12.20","84F 124/26A-27A; 88F 9/33A-35A","Fragment of lid","785 House - Room 8X","Dia 8.2 cms; Ht (preserved) 3.0 cms","https://www.flickr.com/photos/115096994@N02/27162452726","QasrIbrim85.12.20.197","Denis Antoine"
677,62465,"","","Just under 502 of dome-shaped lid. Lathe-turned (scratches clear on top of surround). Square/ rectangular central vertical hole. Dome-shaped central area. Almost horiz surround 0.5 cms wide. Underside flat (almost). Upper side may have been brown stained; flat underside smoothed, brown stained, except for about 0.4 cms depth around rim, left rough. No sign of attachment, but possibly a metal band stuck on? (Or a slight projection, cf /170, though nothing now projects). Burning in central hole and on part of surface of break. Found 8.2.1984. 1A 1:1 Top view. Top (domed). Original centre A. Upper part left. break. A. A understained.     ","6 Floor.","163","","Wood.","","85.12.20","84F 124/ 26A-27A. 88F 9/ 33A-35A. ","Fragment of lid","785 House. Room 8 X.","Dia 8.2 cms. HT (preserved) 3.0 cms.","https://www.flickr.com/photos/115096994@N02/27162452726","QasrIbrim85.12.20.197","Michael George Adams"
433,62466,"","","Found 2.2.1984
Piece of wood fashioned into shape with a blade. Two smooth faces converging from a thicker centre to a thinner rim. This rim is irregularly rounded, but by no means circular
Approx. central (i.e. equidistant from points on rim) is a square/rectangular hole from face to face. A break passes from rim to rim across this hole.
Approx. as 90* to this break, a round hole (dia. 0.8) passes from the rim (where it is not centred in the thickness) to emerge in the square hole. Around this on the rim are extensive trace of possible adhesive, to which various pieces of refuse has stuck.
One face is featureless*, in the other are 2 holes driven in at (different) angles close together near the rim, in each of which the end of a stick is embedded. 
Probably not stained brown.

*But face with 2 pierced holes has 2 faint (wear?) grooves in line with rectangular cut, and other has equivalent clean area.","1","164","","Wood","","85.12.20","84F 125/17-18; 88F 3/12-14, 21 (12-14 centre)","Fragment of Unknown Object","997 Pit","8.2 x 2.4 cms; Thickness 1.8 cms","https://www.flickr.com/photos/115096994@N02/27126904981","QasrIbrim85.12.20.199","Joellen mcGann"
580,62466,"","","Found 2. 2. 1984
Piece of wood fashioned into shape with a blade.
Two smooth faces converging from a thicker centre to a thinner rim. This rim is irregularly rounded, but by bo means circular.
Approx central (i.e. equidistant from points on rim) is a square/rectangular  hole from face to face. A break passes from rim to rim across this hole.
Approx. at 90° to this break, a round hole (dia 0.8) passes from the rim (where it is NOT centred in the thickness) to emerge in the square hole. Around this on the rim are extensive traces of possible adhesive, to which various pieces of refuse have stuck.
One face is featureless*. In the other are 2 holes driven in at (different) angles close together near the rim, in each of which the end of a stick is embedded.
Probably not stained brown.
*BUT face with 2 pierced holes has 2 faint (wear?) grooves in line with rectangular cut, AND other has equivalent CLEAN area.","1","164","","Wood","","85.12.20","84F 125/17-18; 88F 3/12-14, 21 (12-14 centre)","Fragment of unknown object","997 Pit","8.2 x 2.4 cms; thickness 1.8 cms","https://www.flickr.com/photos/115096994@N02/27126904981","QasrIbrim85.12.20.199","Denis Antoine"
677,62466,"","","Found 2.2.1984. Piece of wood fashioned into shape with a blade. Two smooth faces converging from a thicker centre to a thinner rim, this rim is irregularly rounded, but by no means circular. Approx central (c.e. equivalent from points on rim) is a square/ rectangular hole from face to face. A break passes from rim to rim across this hole. Approx at 90 to this break, a round hole (dia 0.8) passes from the rim (where it is not centred in the thickness) to emerge in the square hole. Around this on the rim are extensive traces of possible adhesive, to which various pieces of refuse have stuck. One face is featureless. In the other are 2 holes driven in at (different) angles close together near the rim, in each of which the *But face with 2 pierced holes has 2 faint (near?) grooves in line with rectangular cut, and other has equivalent clean area.    ","1","164","","Wood.","","85.12.20","84F 125/ 17-18. 88F 3/ 12-14, 21 (12-14 centre).  ","Fragments of unknown object ","997 Pit","8.2 x 2.4 cms. Thickness 1.8 cms. ","https://www.flickr.com/photos/115096994@N02/27126904981","QasrIbrim85.12.20.199","Michael George Adams"
433,62467,"","","Found 2.2.1984
Complete short stake, being simply a length of stick with bark still on, cut off with a blade and sharpened at the other end with 7 cuts. Very tip (est. 0.5?) broken off.","4","165","","Wood","","85.12.20","84F 125/15-16; 88F 2/34A-35A (left)","Stake","939 Plaza","Length 18.9 cms; Max dia. 1.6 cms","https://www.flickr.com/photos/115096994@N02/27100055662","QasrIbrim85.12.20.201","Joellen mcGann"
580,62467,"","","Found 2. 2. 1984
Complete short stake, being simply a length of stick with bark still on, cut off with a blade and sharpened at the other end with 7 cuts.
Very tip (est 0.5?) broken off","+","165","","Wood","","85.12.20","84F 125/15-16; 88F 2/34A-35A (left)","Stake","939 Plaza","Length 18.9 cms; maw dia 1.6 cms","https://www.flickr.com/photos/115096994@N02/27100055662","QasrIbrim85.12.20.201","Denis Antoine"
677,62467,"","","Found 2.2.1984. Complete short stake, being simply a length of stick with bark still on, cut off with a blade and sharpened at the other end with 7 cuts. Very tip (est 0.5?) broken off.  ","+","165","","Wood.","","85.12.20","84F 125/ 15-16. 88F 2/ 34A-35A (left).","Stake","939 Plaza","Length 18.9 cms. Max dia 1.6 cms.","https://www.flickr.com/photos/115096994@N02/27100055662","QasrIbrim85.12.20.201","Michael George Adams"
433,62468,"","","Found 2.2.1984
Approx. Square black, thickness varying 1.5-2.0
Blade-facets visible on the flat faces, possible saw-cuts on two opposite edges. Uncertain whether brown stained. No features. 
Large for a tumbler, but could be. ","4","166","","Wood","","85.12.20","84F 125/15-16; 88F 9/24A-25A","Lock Tumble?","939 Plaza","6.8 x 6.5 cms; Thickness 2.0 cms","https://www.flickr.com/photos/115096994@N02/27126903811","QasrIbrim85.12.20.203","Joellen mcGann"
580,62468,"","","Found 2. 2. 1984
Approx square block, thickness varying 1.5-2.0
Blade-facets visible on the flat faces, probable saw-cut on two opposite edges.
Uncertain whether brown stained.
No features.
Large for a tumbler, but could be.","+","166","","Wood","","85.12.20","84F 125/15-16; 88F 9/24A-25A","Lock tumbler?","939 Plaza","6.8 x 6.5 cms; thickness 2.0 cms","https://www.flickr.com/photos/115096994@N02/27126903811","QasrIbrim85.12.20.203","Denis Antoine"
677,62468,"","","Found 2.2.1984. Approx square block, thickness varying 1.5 - 2.0. Blade-facets visible in the flat faces, probable saw-cuts on two opposite edges. Uncertain whether brown stained. No features. Large for a tumbler, but could be.","+","166","","Wood","","85.12.20","84F 125/ 15-16. 88F 9/ 24A-25A. ","Lock Tumbler?","939 Plaza","6.8 x 6.5 cms. Thickness 2.0 cms.","https://www.flickr.com/photos/115096994@N02/27126903811","QasrIbrim85.12.20.203","Michael George Adams"
433,62469,"","","Found 2.2.1984
Rectangular-section length of wood. One end cut off, slightly concave. Other end cut into wedge shape. No sign of use. Perhaps stained brown, but uncertain.","4","167","","Wood","","85.12.20","84F 125/15-16; 88F 3/9-11 (third from left 9,10; second from left, 11)","Peg/Wedge","939 Plaza","Length 10.5 cms; Max 1.7 x 2.3 cms","https://www.flickr.com/photos/115096994@N02/26590927903","QasrIbrim85.12.20.205","Joellen mcGann"
580,62469,"","","Found 2. 2. 1984
Rectangular-section length of wood.
One end cut off, slightly concave.
Other end cut into wedge shape.
No sign of use
Perhaps stained brown, but uncertain","+","167","","Wood","","85.12.20","84F 125/15-16; 88F 3/9-11 (3rd from left 9,10; 2nd from left 11)","Peg/wedge","939 Plaza","Length 10.5 cms; max 1.7 x 2.3 cms","https://www.flickr.com/photos/115096994@N02/26590927903","QasrIbrim85.12.20.205","Denis Antoine"
677,62469,"","","Found 2.2.1984. Rectangular-section length of wood. One end cut off, slightly concave. Other end cut into wedge-shape. No sign of use. Perhaps stained brown, but uncertain. ","+","167","","Wood.","","85.12.20","84F 125/ 15-16. 88F 3/ 9-11 (3rd from left 9,10. 2nd from left 11)","Peg/ Wedge","939 Plaza","Length 10.5 cms. Max 1.7 x 2.3 cms.","https://www.flickr.com/photos/115096994@N02/26590927903","QasrIbrim85.12.20.205","Michael George Adams"
433,62470,"","","Complete blunt-ended peg. 
Blade-fashioned, approx. square section. Tapering, then final 1.5 cms parallel-sided, 1.3 x 1.6
Probably, but not certainly, brown stained. 
No burring of either end.
Grooves down one face apparently natural.","4","168","","Wood","","85.12.20","84F 125/15-16; 88F 3/9-11 (2nd from right 9-10; right 11)","Furniture (?) Peg","939 Plaza","Length 8.6 cms; Max 2.3 x 2.5 cms","https://www.flickr.com/photos/115096994@N02/26590927813","QasrIbrim85.12.20.207","Joellen mcGann"
580,62470,"","","Complete blunt-ended peg.
Blade-fashioned; approx square section tapering, then final 1.5 cms parallel-sided, 1.3 x 1.6.
Probably, but not certainly, brown stained.
No burring of either end.
Groove down one face apparently natural.","+","168","","Wood","","85.12.20","84F 125/15-16; 88F 3/9-11 (2nd from right, 9-10; right, 11)","Furniture (?) peg","939 Plaza","Length 8.6 cms; max 2.3 c 2.5 cms","https://www.flickr.com/photos/115096994@N02/26590927813","QasrIbrim85.12.20.207","Denis Antoine"
677,62470,"","","Complete blunt-ended peg. Blade-fashioned; approx square section tapering, then final 1.5 cms parallel sided, 1.3 x 1.6. Probably, but not certainly, brown stained. No burring of either end. Groove down one face apparently natural. ","+","168","","Wood.","","85.12.20","84F 125/ 15-16. 88F 3/ 9-11 (2nd from njlr, 9-10. Ryer, 11) ","Furniture Peg?","939 Plaza","Length 8.6 cms. Max 2.3 x 2.5 cms. ","https://www.flickr.com/photos/115096994@N02/26590927813","QasrIbrim85.12.20.207","Michael George Adams"
433,62471,"","","(A)(B) Alledgedly found 7.2.1984
Two fragments of wall of wooden bowl. Much affected by water. No rim. May join as shown (grain aerces, but now somewhat distorted).
Stance not known.","","169","","Wood","","85.12.20","(A)(B) 84F 124/12A-13Al 88F 15/33-34","Fragments of bowl","Label says ""1001 House, Room 2 West, Level 2 (JDA) PGF pencilled note says ""Do not trust context""","(A) 3.8 x 4.1 cms; (B) 5.7 x 2.8 cms; Both 1.0 thick)","https://www.flickr.com/photos/115096994@N02/27126902571","QasrIbrim85.12.20.209","Joellen mcGann"
580,62471,"","","(A) (B) Allegedly found 7. 2. 1984
Two fragments of wall of wooden bowl.
Much affected by water. No rim.
May join as shown (grain aerces, but now somewhat distorted).
Stance not known.","","169","","Wood","","85.12.20","(A) (B) 84F 124/12A-13A; 88F 15/33-34","Fragments of bowl","Label says ""1001 House, Room 2 West, Level 2 (JDA)"" PGF Pencilled note says ""Do not trust context""","(A) 3.8 x 4.1 cms (B) 5.7 x 2.8 cms","https://www.flickr.com/photos/115096994@N02/27126902571","QasrIbrim85.12.20.209","Denis Antoine"
677,62471,"","","A. B. Allegedly found 7.2.1984. Two fragments of wall of wooden bowl. Much affected by water. No rim. May join as shown (grain accross, but now somewhat distorted). ","""Do not trust context"".","169","","Wood","","85.12.20","A.B. 84F 124/ 12A-13A. 88F 15/ 33-34. ","Fragments of bowl.","Label says ""1001 House, Room 2 West, Level Two (JDA)"" PGF Pencilled note says ","A. 3.8 x 4.1 cms. B. 5.7 x 2.8 cms. Both 1.0 thick. ","https://www.flickr.com/photos/115096994@N02/27126902571","QasrIbrim85.12.20.209","Michael George Adams"
433,62472,"","","Found 29.1.84
Small lid, complete except that in place, and especially one place, it has been cit or worn down.
Lathe-turned - 5 concentric grooves on upper side show this, and faint ribbing on underside also. Originally had a raised seating 0.3 cms wide, perhaps not quite on rim, but this now survives (where not removed entirely). As an almost flush area but which shows grain while the rest does not. Slightly hollow underside, centre. Never had a knob, small lathe hollow. Stained dark brown, now almost black.","4","170","","Wood","","85.12.20","84F 113/9A-10a; 88F 8/34-36 (left)","Lid","939 Plaza","Dia. 4.1 x 4.5 cms; Ht. 1.3 cms","https://www.flickr.com/photos/115096994@N02/27162450876","QasrIbrim85.12.20.211","Joellen mcGann"
580,62472,"","","Found 29. 1. 84.
Small lid, complete except that in places, and especially one place, it has been cut or worn down.
Lathe turned - 5 concentric grooves on upper side show this, and faint ribbing on underside also. Originally had a raised seating 0.3 cms wide, perhaps not quite on rim, but this now survices (where not removed entirely) as an almost flush area but which shows grain while the rest does not.
Slightly hollow underside, centre.
Never had a knob. Small lathe hollow.
Stained dark brown, now almost black.","+","170","","Wood","","85.12.20","84F 113/9A-10A; 88F 8/34-36 (left)","Lid","939 Plaza","Dia 4.1 x 4.5 cms; Ht 1.3 cms","https://www.flickr.com/photos/115096994@N02/27162450876","QasrIbrim85.12.20.211","Denis Antoine"
677,62472,"","","Found 29.1.1984. Small lid, complete except that in places, and especially one place, it has been cut or worn down. Lathe turned - 5 concentric grooves on upper side show this, and faint ribbing on underside. Also originally had a raised seating 0.3 cms wide, perhaps not quite on rim, but this now survives (where not removed entirely) as an almost flush area but which shows grain while the rest does not. Slightly hollow underside, centre. Never had a knob. Small lathe hollow. Stained dark brown, now almost black. ","+","170","","Wood","","85.12.20","84F 113/ 9A - 10A. 88F 8/ 34 - 36 (left).","Lid","939 Plaza","Dia 4.1 x 4.5 cms. HT 1.3 cms. ","https://www.flickr.com/photos/115096994@N02/27162450876","QasrIbrim85.12.20.211","Michael George Adams"
433,62473,"","","Found 29.1.1984
Small round-section peg
Large end cut across with a blade, slightly aslant. Smaller end blunt - partly damaged. ""Seating"" step c. 1.8 cms from head end and another 1.1 further on, but this may just be clumsy cutting.
Possible but not certain traces of brown staining.
Apparently complete.","4","171","","Wood","","85.12.20","84F 113/9A-10A; 88F 8/3","Furniture (?) Peg","939 Plaza","Length 5.6 cms; Max dia. 1.9 x 2.0 cms","https://www.flickr.com/photos/115096994@N02/26920984670","QasrIbrim85.12.20.213","Joellen mcGann"
580,62473,"","","Found 29. 1. 1984
Small round-section peg.
Larger end cut across with a blade, slightly aslant. Smaller end blunt - partly damaged.
""Seating"" step c 1.8 from head end, and another 1.1 further on, but this may just be clumsy cutting.
Possible but not certain traces of brown staining.
Apparently complete","+","171","","Wood","","85.12.20","84F 113/9A-10A; 88F 8/3","Furniture (?) peg","939 Plaza","Length 5.6 cms; max dia 1.9 x 2.0 cms","https://www.flickr.com/photos/115096994@N02/26920984670","QasrIbrim85.12.20.213","Denis Antoine"
677,62473,"","","Found 29.1.1984. Small round-section peg. Larger end cut across with a blade, slightly a slant. Smaller end blunt - partly damaged. ""Seating"" step c 1.8 from head end, and another 1.1 further on, but this may just be clumsy cutting. Possible but not certain traces of brown staining. Apparently complete. ","+","171","","Wood","","85.12.20","84F 113/ 9A-10A. 88F 8/ 3","Furniture Peg?","939 Plaza","Length 5.6 cms. Max dia 1.9 x 2.0 cms. ","https://www.flickr.com/photos/115096994@N02/26920984670","QasrIbrim85.12.20.213","Michael George Adams"
226,62474,"","","Found 9.2.1984
One end of an unusually large comb, of usual design.  End-stop survives (width 1.7cm), the end being concave not straight.  On one side two complete large teeth and 4 1/2 stumps; on th eother, 4 more-or-less complete thinner teeth and 14 broken ones.  count is 5 1/2 thick teeth and 15 thin ones per each 2 centimeters.  The two faces are not parallel but section.  Stained dark brown (partly lost), but undecorated.","+","172","","Wood","","85.12.20","84F 112/25A-26A   [;] 88F/15-16 (Bottom)","Fragment of comb","939 Plaza West","Width 12.2   PRS. Length 4.2  Thickness 0.6","https://www.flickr.com/photos/115096994@N02/26920983140","QasrIbrim85.12.20.215","Elaine Dale"
